start_lat,start_lon,end_lat,end_lon,count
39.96175,-75.13641,39.94792,-75.16237,44
39.96175,-75.13641,39.99179,-75.18637,1
39.94217,-75.1775,39.94711,-75.16618,196
39.98203,-75.18866,39.9625,-75.1742,24
39.97669,-75.15813,39.95112,-75.15457,69
39.98004,-75.17088,39.96289,-75.16606,39
39.95316,-75.16551,39.97888,-75.13339,71
39.95403,-75.14983,39.95012,-75.14472,80
39.95295,-75.13979,39.98082,-75.14973,5
39.93231,-75.18154,39.94138,-75.14564,4
39.94633,-75.1698,39.94887,-75.18986,371
39.94561,-75.17348,39.96984,-75.1418,13
39.9522,-75.20311,39.99119,-75.17975,1
39.95048,-75.17286,39.94561,-75.17348,348
39.94019,-75.16691,39.95112,-75.15457,52
39.9539,-75.16902,39.94138,-75.14564,155
39.95339,-75.15426,39.98078,-75.15055,38
39.95373,-75.21825,39.96175,-75.13641,1
39.98003,-75.14371,39.95295,-75.13979,3
39.98005,-75.15522,39.94887,-75.18986,15
39.98004,-75.17088,39.9522,-75.20311,2
39.94138,-75.14564,39.96046,-75.19701,4
39.94527,-75.17971,39.96411,-75.19973,2
39.97274,-75.17939,39.93401,-75.15094,1
39.93315,-75.16248,39.94561,-75.17348,79
39.97207,-75.16351,39.9539,-75.16902,205
39.9522,-75.20311,39.95316,-75.16551,126
39.96442,-75.17999,39.96046,-75.19701,58
39.9539,-75.16902,39.97765,-75.21295,7
39.9625,-75.1742,39.96317,-75.14792,40
39.93445,-75.14541,39.93445,-75.14541,258
39.96046,-75.19701,39.95886,-75.17369,14
39.94295,-75.15955,39.97263,-75.16757,2
39.97207,-75.16351,39.93231,-75.18154,6
39.96046,-75.19701,39.96716,-75.17001,6
39.95576,-75.18982,39.97841,-75.22399,18
39.94218,-75.17747,39.95424,-75.16138,29
39.96674,-75.20799,39.98078,-75.15055,1
39.96271,-75.19419,39.94509,-75.1425,6
39.93704,-75.15038,39.94295,-75.15955,109
39.98837,-75.18701,39.94633,-75.1698,1
39.95071,-75.14921,39.95425,-75.17761,84
39.95472,-75.18323,39.9538,-75.19479,576
39.96143,-75.15242,39.96849,-75.13546,123
39.98003,-75.14371,39.94781,-75.19409,1
39.95048,-75.17286,39.94735,-75.14886,194
39.96849,-75.13546,39.97207,-75.16351,29
39.95425,-75.17761,39.96442,-75.17999,243
39.95273,-75.15979,39.98203,-75.18866,5
39.94781,-75.19409,39.95012,-75.14472,35
39.9539,-75.16902,39.97274,-75.17939,187
39.95866,-75.21323,39.97841,-75.22399,15
39.97841,-75.22399,39.93445,-75.14541,1
39.94509,-75.1425,39.96173,-75.18788,9
39.98078,-75.15055,39.98771,-75.18052,2
39.94887,-75.18986,39.96674,-75.20799,2
39.96173,-75.18788,39.94887,-75.18986,15
39.93231,-75.18154,39.97274,-75.17939,4
39.95005,-75.15672,39.93082,-75.17474,11
39.95472,-75.18323,39.95851,-75.21465,8
39.93431,-75.16042,39.96271,-75.19419,3
39.99119,-75.17975,39.95424,-75.16138,6
39.94732,-75.15695,39.96892,-75.1547,39
39.95197,-75.17943,39.97841,-75.22399,1
39.9384,-75.17327,39.94792,-75.16237,334
39.95005,-75.15672,39.94759,-75.1487,10
39.9625,-75.1742,39.95273,-75.15979,295
39.9538,-75.19479,39.95355,-75.17192,77
39.93315,-75.16248,39.94735,-75.14886,91
39.95472,-75.18323,39.94733,-75.14403,32
39.94887,-75.18986,39.94295,-75.15955,367
39.94061,-75.14958,39.9707,-75.15171,6
39.94391,-75.16735,39.96317,-75.14792,15
39.93704,-75.15038,39.9625,-75.1742,17
39.94019,-75.16691,39.94781,-75.19409,40
39.93935,-75.15716,39.9384,-75.17327,71
39.96271,-75.19419,39.97669,-75.15813,20
39.95012,-75.14472,39.96317,-75.14792,60
39.93082,-75.17474,39.96046,-75.19701,24
39.98005,-75.15522,39.97469,-75.19562,7
39.93431,-75.16042,39.97714,-75.1794,2
39.96265,-75.16174,39.95012,-75.14472,50
39.96317,-75.14792,39.95378,-75.16374,79
39.96984,-75.1418,39.95425,-75.17761,25
39.96716,-75.17001,39.97841,-75.22399,1
39.95048,-75.17286,39.93549,-75.16711,299
39.97888,-75.13339,39.96984,-75.1418,24
39.96143,-75.15242,39.93401,-75.15094,9
39.95295,-75.13979,39.93431,-75.16042,27
39.93315,-75.16248,39.93549,-75.16711,199
39.96271,-75.19419,39.97522,-75.18669,10
39.9522,-75.20311,39.96265,-75.16174,8
39.94517,-75.15993,39.94138,-75.14564,293
39.96289,-75.16606,39.95425,-75.17761,90
39.94822,-75.20908,39.9707,-75.15171,1
39.97669,-75.15813,39.94781,-75.19409,1
39.94633,-75.1698,39.97469,-75.19562,5
39.94887,-75.18986,39.9625,-75.1742,122
39.98062,-75.1735,39.97121,-75.1597,13
39.97207,-75.16351,39.96442,-75.17999,21
39.98771,-75.18052,39.98003,-75.14371,13
39.96718,-75.16125,39.95886,-75.17369,81
39.95425,-75.17761,39.9539,-75.16902,245
39.96718,-75.16125,39.96716,-75.17001,278
39.94061,-75.14958,39.96892,-75.1547,3
39.97522,-75.18669,39.97207,-75.16351,18
39.95012,-75.14472,39.95273,-75.15979,232
39.95355,-75.17192,39.94711,-75.16618,29
39.94732,-75.15695,39.9707,-75.15171,16
39.95424,-75.16138,39.95403,-75.14983,115
39.94391,-75.16735,39.95273,-75.15979,124
39.95005,-75.15672,39.94633,-75.1698,97
39.97263,-75.16757,39.95923,-75.17036,156
39.97486,-75.20524,39.95576,-75.18982,40
39.95425,-75.17761,39.93231,-75.18154,127
39.97274,-75.17939,39.96849,-75.13546,31
39.95295,-75.13979,39.95339,-75.15426,59
39.98203,-75.18866,39.94295,-75.15955,6
39.97669,-75.15813,39.95295,-75.13979,20
39.97486,-75.20524,39.95866,-75.21323,11
39.94517,-75.15993,39.97274,-75.17939,18
39.94711,-75.16618,39.95923,-75.17036,145
39.98003,-75.14371,39.95112,-75.15457,11
39.95472,-75.18323,39.94822,-75.20908,150
39.98078,-75.15055,39.96718,-75.16125,5
39.94019,-75.16691,39.95295,-75.13979,31
39.96062,-75.13983,39.95005,-75.15672,24
39.93401,-75.15094,39.96173,-75.18788,1
39.94735,-75.14886,39.95355,-75.17192,5
39.96173,-75.18788,39.97469,-75.19562,23
39.98203,-75.18866,39.96674,-75.20799,1
39.96173,-75.18788,39.96664,-75.19209,25
39.95472,-75.18323,39.94732,-75.15695,227
39.95112,-75.15457,39.95424,-75.16138,242
39.96716,-75.17001,39.95708,-75.20177,28
39.94217,-75.1775,39.9707,-75.15171,1
39.93401,-75.15094,39.95886,-75.17369,7
39.96317,-75.14792,39.93315,-75.16248,18
39.96173,-75.18788,39.97274,-75.17939,7
39.97522,-75.18669,39.94781,-75.19409,29
39.93401,-75.15094,39.96716,-75.17001,6
39.9539,-75.16902,39.94887,-75.18986,59
39.96317,-75.14792,39.95048,-75.17286,98
39.95886,-75.17369,39.95708,-75.20177,13
39.94711,-75.16618,39.95472,-75.18323,256
39.98005,-75.15522,39.94138,-75.14564,28
39.96892,-75.1547,39.94509,-75.1425,2
39.95425,-75.17761,39.95866,-75.21323,60
39.97121,-75.1597,39.93549,-75.16711,16
39.95511,-75.20987,39.9384,-75.17327,5
39.95071,-75.14921,39.95316,-75.16551,142
39.97486,-75.20524,39.93231,-75.18154,12
39.96844,-75.14001,39.96317,-75.14792,43
39.95425,-75.17761,39.95576,-75.18982,652
39.98005,-75.15522,39.97765,-75.21295,1
39.97486,-75.20524,39.9539,-75.16902,35
39.96265,-75.16174,39.95511,-75.20987,13
39.95273,-75.15979,39.96143,-75.15242,260
39.93775,-75.18012,39.96289,-75.16606,13
39.97841,-75.22399,39.96271,-75.19419,1
39.99179,-75.18637,39.95355,-75.17192,1
39.97263,-75.16757,39.95472,-75.18323,18
39.95112,-75.15457,39.97888,-75.13339,40
39.94517,-75.15993,39.96664,-75.19209,2
39.95005,-75.15672,39.94681,-75.19311,12
39.94517,-75.15993,39.97469,-75.19562,2
39.96718,-75.16125,39.96173,-75.18788,7
39.93775,-75.18012,39.9522,-75.20311,16
39.96849,-75.13546,39.95112,-75.15457,29
39.95273,-75.15979,39.95373,-75.21825,15
39.98203,-75.18866,39.93724,-75.1612,6
39.94633,-75.1698,39.94138,-75.14564,192
39.95576,-75.18982,39.93935,-75.15716,45
39.93231,-75.18154,39.94887,-75.18986,40
39.94781,-75.19409,39.96062,-75.13983,6
39.93431,-75.16042,39.93445,-75.14541,58
39.96271,-75.19419,39.96818,-75.18034,27
39.94792,-75.16237,39.95355,-75.17192,39
39.97804,-75.2122,39.9538,-75.19479,29
39.95071,-75.14921,39.99119,-75.17975,2
39.94633,-75.1698,39.97274,-75.17939,8
39.94019,-75.16691,39.97207,-75.16351,4
39.97274,-75.17939,39.96744,-75.17507,259
39.97888,-75.13339,39.9538,-75.19479,17
39.94681,-75.19311,39.95708,-75.20177,10
39.98203,-75.18866,39.98062,-75.1735,4
39.96317,-75.14792,39.98004,-75.17088,2
39.93549,-75.16711,39.96844,-75.14001,19
39.95923,-75.17036,39.96652,-75.12996,4
39.95866,-75.21323,39.93935,-75.15716,1
39.96844,-75.14001,39.95273,-75.15979,27
39.96984,-75.1418,39.96265,-75.16174,35
39.96818,-75.18034,39.99179,-75.18637,14
39.98771,-75.18052,39.94218,-75.17747,1
39.9522,-75.20311,39.95425,-75.17761,311
39.97522,-75.18669,39.95295,-75.13979,20
39.97274,-75.17939,39.96175,-75.13641,3
39.96818,-75.18034,39.94792,-75.16237,123
39.95403,-75.14983,39.96062,-75.13983,20
39.94561,-75.17348,39.94822,-75.20908,39
39.94561,-75.17348,39.94732,-75.15695,350
39.95923,-75.17036,39.94019,-75.16691,107
39.96652,-75.12996,39.95295,-75.13979,48
39.97888,-75.13339,39.94733,-75.14403,18
39.94061,-75.14958,39.94711,-75.16618,722
39.97669,-75.15813,39.97207,-75.16351,125
39.96718,-75.16125,39.98837,-75.18701,5
39.93549,-75.16711,39.94391,-75.16735,85
39.9707,-75.15171,39.97121,-75.1597,39
39.96173,-75.18788,39.94138,-75.14564,3
39.93445,-75.14541,39.96271,-75.19419,1
39.96289,-75.16606,39.96265,-75.16174,212
39.98005,-75.15522,39.97274,-75.17939,26
39.95197,-75.17943,39.93935,-75.15716,43
39.96173,-75.18788,39.94759,-75.1487,16
39.9539,-75.16902,39.94681,-75.19311,8
39.98837,-75.18701,39.96664,-75.19209,2
39.98837,-75.18701,39.97469,-75.19562,5
39.94517,-75.15993,39.93775,-75.18012,19
39.94138,-75.14564,39.96744,-75.17507,14
39.98771,-75.18052,39.95112,-75.15457,17
39.96046,-75.19701,39.96442,-75.17999,56
39.97486,-75.20524,39.98837,-75.18701,4
39.9625,-75.1742,39.95472,-75.18323,230
39.96442,-75.17999,39.96744,-75.17507,176
39.95378,-75.16374,39.96849,-75.13546,76
39.96289,-75.16606,39.95403,-75.14983,103
39.96173,-75.18788,39.93082,-75.17474,2
39.96716,-75.17001,39.98062,-75.1735,2
39.95112,-75.15457,39.99179,-75.18637,2
39.95373,-75.21825,39.96046,-75.19701,39
39.97522,-75.18669,39.94527,-75.17971,29
39.95112,-75.15457,39.94792,-75.16237,108
39.94138,-75.14564,39.96175,-75.13641,86
39.95273,-75.15979,39.95378,-75.16374,130
39.95005,-75.15672,39.94887,-75.18986,17
39.94295,-75.15955,39.97714,-75.1794,3
39.92777,-75.15103,39.97263,-75.16757,1
39.96652,-75.12996,39.94527,-75.17971,1
39.94561,-75.17348,39.95355,-75.17192,23
39.98082,-75.14973,39.95923,-75.17036,16
39.96442,-75.17999,39.96175,-75.13641,12
39.94681,-75.19311,39.93724,-75.1612,60
39.94822,-75.20908,39.92777,-75.15103,6
39.95708,-75.20177,39.95005,-75.15672,39
39.95295,-75.13979,39.96062,-75.13983,91
39.96984,-75.1418,39.95403,-75.14983,25
39.93231,-75.18154,39.94681,-75.19311,5
39.96849,-75.13546,39.94218,-75.17747,14
39.94633,-75.1698,39.94759,-75.1487,64
39.94732,-75.15695,39.92777,-75.15103,127
39.94733,-75.14403,39.94733,-75.14403,367
39.96411,-75.19973,39.97121,-75.1597,9
39.94527,-75.17971,39.95012,-75.14472,123
39.97486,-75.20524,39.96173,-75.18788,7
39.96892,-75.1547,39.96718,-75.16125,2
39.98003,-75.14371,39.98003,-75.14371,132
39.93935,-75.15716,39.97522,-75.18669,3
39.98203,-75.18866,39.95708,-75.20177,3
39.95511,-75.20987,39.96818,-75.18034,8
39.95851,-75.21465,39.9538,-75.19479,8
39.94061,-75.14958,39.96844,-75.14001,48
39.94633,-75.1698,39.93082,-75.17474,311
39.9538,-75.19479,39.96984,-75.1418,14
39.97765,-75.21295,39.96744,-75.17507,3
39.93704,-75.15038,39.93935,-75.15716,189
39.95851,-75.21465,39.95851,-75.21465,30
39.99179,-75.18637,39.94732,-75.15695,1
39.94887,-75.18986,39.93935,-75.15716,298
39.95424,-75.16138,39.95425,-75.17761,153
39.93775,-75.18012,39.95071,-75.14921,48
39.94792,-75.16237,39.94822,-75.20908,69
39.96818,-75.18034,39.97888,-75.13339,5
39.95012,-75.14472,39.94061,-75.14958,389
39.96744,-75.17507,39.94217,-75.1775,4
39.98005,-75.15522,39.93082,-75.17474,4
39.93445,-75.14541,39.98078,-75.15055,6
39.93401,-75.15094,39.95576,-75.18982,2
39.94391,-75.16735,39.94061,-75.14958,231
39.95339,-75.15426,39.93445,-75.14541,23
39.95886,-75.17369,39.93724,-75.1612,15
39.98005,-75.15522,39.94759,-75.1487,1
39.98004,-75.17088,39.93549,-75.16711,4
39.94733,-75.14403,39.9538,-75.19479,32
39.94792,-75.16237,39.94732,-75.15695,203
39.96271,-75.19419,39.9384,-75.17327,2
39.94061,-75.14958,39.94391,-75.16735,101
39.93935,-75.15716,39.97669,-75.15813,21
39.95425,-75.17761,39.96716,-75.17001,83
39.93549,-75.16711,39.94711,-75.16618,499
39.96716,-75.17001,39.93724,-75.1612,20
39.99179,-75.18637,39.94822,-75.20908,2
39.95425,-75.17761,39.95886,-75.17369,114
39.96718,-75.16125,39.9539,-75.16902,512
39.94509,-75.1425,39.96442,-75.17999,63
39.95866,-75.21323,39.9625,-75.1742,17
39.95403,-75.14983,39.95339,-75.15426,127
39.96716,-75.17001,39.94295,-75.15955,30
39.94138,-75.14564,39.96849,-75.13546,115
39.9538,-75.19479,39.9538,-75.19479,728
39.98003,-75.14371,39.94218,-75.17747,1
39.95886,-75.17369,39.94295,-75.15955,64
39.98837,-75.18701,39.94138,-75.14564,4
39.95425,-75.17761,39.96173,-75.18788,273
39.97669,-75.15813,39.94527,-75.17971,9
39.94633,-75.1698,39.93775,-75.18012,70
39.96317,-75.14792,39.95373,-75.21825,1
39.95378,-75.16374,39.96744,-75.17507,167
39.98837,-75.18701,39.97765,-75.21295,1
39.95071,-75.14921,39.94019,-75.16691,59
39.96442,-75.17999,39.96849,-75.13546,22
39.94295,-75.15955,39.93445,-75.14541,68
39.96849,-75.13546,39.98003,-75.14371,32
39.96674,-75.20799,39.97714,-75.1794,1
39.97486,-75.20524,39.95886,-75.17369,11
39.96317,-75.14792,39.96143,-75.15242,44
39.95197,-75.17943,39.9625,-75.1742,170
39.93775,-75.18012,39.94735,-75.14886,125
39.94019,-75.16691,39.94527,-75.17971,96
39.96718,-75.16125,39.95576,-75.18982,15
39.95886,-75.17369,39.96674,-75.20799,2
39.94735,-75.14886,39.94732,-75.15695,69
39.95424,-75.16138,39.96265,-75.16174,181
39.9384,-75.17327,39.94217,-75.1775,13
39.94733,-75.14403,39.96984,-75.1418,19
39.94781,-75.19409,39.93431,-75.16042,11
39.9538,-75.19479,39.94733,-75.14403,33
39.96718,-75.16125,39.95866,-75.21323,1
39.94735,-75.14886,39.94822,-75.20908,10
39.95273,-75.15979,39.95048,-75.17286,342
39.93401,-75.15094,39.93231,-75.18154,7
39.93724,-75.1612,39.97121,-75.1597,19
39.95378,-75.16374,39.96175,-75.13641,22
39.98078,-75.15055,39.94509,-75.1425,1
39.95071,-75.14921,39.96652,-75.12996,9
39.93401,-75.15094,39.9539,-75.16902,41
39.9538,-75.19479,39.95851,-75.21465,11
39.95273,-75.15979,39.93315,-75.16248,249
39.96818,-75.18034,39.95424,-75.16138,63
39.95472,-75.18323,39.95355,-75.17192,77
39.93935,-75.15716,39.96818,-75.18034,24
39.95355,-75.17192,39.94391,-75.16735,17
39.93082,-75.17474,39.93401,-75.15094,50
39.94517,-75.15993,39.93082,-75.17474,25
39.95339,-75.15426,39.97714,-75.1794,7
39.95511,-75.20987,39.97522,-75.18669,7
39.98203,-75.18866,39.97841,-75.22399,1
39.95425,-75.17761,39.98837,-75.18701,3
39.9522,-75.20311,39.95403,-75.14983,5
39.94681,-75.19311,39.94295,-75.15955,74
39.95923,-75.17036,39.99119,-75.17975,7
39.96173,-75.18788,39.93775,-75.18012,1
39.96265,-75.16174,39.98082,-75.14973,12
39.94527,-75.17971,39.95511,-75.20987,52
39.93231,-75.18154,39.94633,-75.1698,54
39.97714,-75.1794,39.95005,-75.15672,49
39.92777,-75.15103,39.98078,-75.15055,4
39.94517,-75.15993,39.94759,-75.1487,22
39.94781,-75.19409,39.95339,-75.15426,19
39.98082,-75.14973,39.95472,-75.18323,4
39.95355,-75.17192,39.96844,-75.14001,1
39.95576,-75.18982,39.9625,-75.1742,208
39.95511,-75.20987,39.97669,-75.15813,18
39.95273,-75.15979,39.98004,-75.17088,8
39.96143,-75.15242,39.96046,-75.19701,8
39.9539,-75.16902,39.94633,-75.1698,293
39.93775,-75.18012,39.94561,-75.17348,27
39.95403,-75.14983,39.93431,-75.16042,17
39.9625,-75.1742,39.95923,-75.17036,78
39.96844,-75.14001,39.94061,-75.14958,36
39.98837,-75.18701,39.97274,-75.17939,3
39.95923,-75.17036,39.95316,-75.16551,236
39.98203,-75.18866,39.97469,-75.19562,8
39.96062,-75.13983,39.98078,-75.15055,6
39.94517,-75.15993,39.93724,-75.1612,369
39.94887,-75.18986,39.94887,-75.18986,476
39.96984,-75.1418,39.96984,-75.1418,165
39.96175,-75.13641,39.95112,-75.15457,29
39.96173,-75.18788,39.96674,-75.20799,1
39.94509,-75.1425,39.96062,-75.13983,58
39.9625,-75.1742,39.96718,-75.16125,49
39.96818,-75.18034,39.97207,-75.16351,6
39.97888,-75.13339,39.95425,-75.17761,13
39.98203,-75.18866,39.96664,-75.19209,3
39.96718,-75.16125,39.95012,-75.14472,50
39.95511,-75.20987,39.95273,-75.15979,35
39.98004,-75.17088,39.96849,-75.13546,2
39.94732,-75.15695,39.95378,-75.16374,63
39.95923,-75.17036,39.95355,-75.17192,15
39.9522,-75.20311,39.95851,-75.21465,17
39.99119,-75.17975,39.98003,-75.14371,2
39.95197,-75.17943,39.94681,-75.19311,31
39.97669,-75.15813,39.99179,-75.18637,10
39.95355,-75.17192,39.93704,-75.15038,50
39.95373,-75.21825,39.97804,-75.2122,5
39.9522,-75.20311,39.94733,-75.14403,25
39.97669,-75.15813,39.94792,-75.16237,184
39.9522,-75.20311,39.9538,-75.19479,427
39.94759,-75.1487,39.95071,-75.14921,7
39.96173,-75.18788,39.94295,-75.15955,104
39.97714,-75.1794,39.96271,-75.19419,1
39.94218,-75.17747,39.98003,-75.14371,1
39.96289,-75.16606,39.96984,-75.1418,86
39.94019,-75.16691,39.99179,-75.18637,1
39.94019,-75.16691,39.94792,-75.16237,545
39.95866,-75.21323,39.94681,-75.19311,3
39.96411,-75.19973,39.97714,-75.1794,1
39.94527,-75.17971,39.9539,-75.16902,602
39.94527,-75.17971,39.93231,-75.18154,153
39.94681,-75.19311,39.93775,-75.18012,5
39.93704,-75.15038,39.94887,-75.18986,133
39.94217,-75.1775,39.95048,-75.17286,115
39.96265,-75.16174,39.96716,-75.17001,155
39.95511,-75.20987,39.96317,-75.14792,3
39.96265,-75.16174,39.95886,-75.17369,66
39.96844,-75.14001,39.9384,-75.17327,6
39.96143,-75.15242,39.96289,-75.16606,227
39.96892,-75.1547,39.95472,-75.18323,6
39.93549,-75.16711,39.98005,-75.15522,17
39.94217,-75.1775,39.93315,-75.16248,13
39.96317,-75.14792,39.9707,-75.15171,9
39.95005,-75.15672,39.93935,-75.15716,280
39.94711,-75.16618,39.94509,-75.1425,197
39.95472,-75.18323,39.95316,-75.16551,280
39.93401,-75.15094,39.95511,-75.20987,2
39.98837,-75.18701,39.95708,-75.20177,1
39.94295,-75.15955,39.97121,-75.1597,12
39.95576,-75.18982,39.94681,-75.19311,22
39.94792,-75.16237,39.94019,-75.16691,496
39.98005,-75.15522,39.94295,-75.15955,54
39.93082,-75.17474,39.95071,-75.14921,95
39.9538,-75.19479,39.95403,-75.14983,19
39.94633,-75.1698,39.94295,-75.15955,289
39.97263,-75.16757,39.94509,-75.1425,7
39.93549,-75.16711,39.94517,-75.15993,126
39.94822,-75.20908,39.95378,-75.16374,25
39.96143,-75.15242,39.9522,-75.20311,10
39.9625,-75.1742,39.97486,-75.20524,18
39.93724,-75.1612,39.93445,-75.14541,63
39.96716,-75.17001,39.93775,-75.18012,7
39.95316,-75.16551,39.94218,-75.17747,76
39.95355,-75.17192,39.95197,-75.17943,30
39.95378,-75.16374,39.93549,-75.16711,85
39.95273,-75.15979,39.92777,-75.15103,63
39.9384,-75.17327,39.95112,-75.15457,35
39.94792,-75.16237,39.96652,-75.12996,1
39.95886,-75.17369,39.93775,-75.18012,16
39.95472,-75.18323,39.99119,-75.17975,32
39.97804,-75.2122,39.95425,-75.17761,6
39.98005,-75.15522,39.96674,-75.20799,6
39.94732,-75.15695,39.93315,-75.16248,224
39.96046,-75.19701,39.96062,-75.13983,2
39.94735,-75.14886,39.94019,-75.16691,20
39.93231,-75.18154,39.9625,-75.1742,219
39.94732,-75.15695,39.95048,-75.17286,610
39.95373,-75.21825,39.96289,-75.16606,21
39.98203,-75.18866,39.97765,-75.21295,3
39.98004,-75.17088,39.96744,-75.17507,6
39.94733,-75.14403,39.95403,-75.14983,9
39.93082,-75.17474,39.94735,-75.14886,12
39.93935,-75.15716,39.95273,-75.15979,269
39.94633,-75.1698,39.93724,-75.1612,180
39.96718,-75.16125,39.95511,-75.20987,2
39.97207,-75.16351,39.93431,-75.16042,3
39.96716,-75.17001,39.94759,-75.1487,12
39.96892,-75.1547,39.95923,-75.17036,8
39.94061,-75.14958,39.93704,-75.15038,261
39.95071,-75.14921,39.94822,-75.20908,78
39.98005,-75.15522,39.93724,-75.1612,52
39.97522,-75.18669,39.99179,-75.18637,9
39.96265,-75.16174,39.96173,-75.18788,48
39.95316,-75.16551,39.98003,-75.14371,9
39.95886,-75.17369,39.94759,-75.1487,12
39.96818,-75.18034,39.95295,-75.13979,9
39.94735,-75.14886,39.96652,-75.12996,7
39.95112,-75.15457,39.94527,-75.17971,121
39.97522,-75.18669,39.94792,-75.16237,35
39.95576,-75.18982,39.94633,-75.1698,123
39.96744,-75.17507,39.95112,-75.15457,46
39.97804,-75.2122,39.96265,-75.16174,3
39.95886,-75.17369,39.93082,-75.17474,13
39.9539,-75.16902,39.9625,-75.1742,802
39.94759,-75.1487,39.94561,-75.17348,3
39.95339,-75.15426,39.97121,-75.1597,113
39.96652,-75.12996,39.94792,-75.16237,20
39.95071,-75.14921,39.94732,-75.15695,151
39.95373,-75.21825,39.9522,-75.20311,262
39.95295,-75.13979,39.96442,-75.17999,25
39.96716,-75.17001,39.93082,-75.17474,5
39.96652,-75.12996,39.99179,-75.18637,1
39.96271,-75.19419,39.94061,-75.14958,9
39.97888,-75.13339,39.96265,-75.16174,12
39.98005,-75.15522,39.98062,-75.1735,11
39.96289,-75.16606,39.95851,-75.21465,1
39.98082,-75.14973,39.96718,-75.16125,4
39.93724,-75.1612,39.97714,-75.1794,1
39.93401,-75.15094,39.95012,-75.14472,52
39.95708,-75.20177,39.96271,-75.19419,96
39.94061,-75.14958,39.95197,-75.17943,72
39.96289,-75.16606,39.94733,-75.14403,30
39.96818,-75.18034,39.94781,-75.19409,42
39.93082,-75.17474,39.94561,-75.17348,80
39.96984,-75.1418,39.9538,-75.19479,16
39.96674,-75.20799,39.97121,-75.1597,9
39.97207,-75.16351,39.95339,-75.15426,32
39.94391,-75.16735,39.9384,-75.17327,147
39.93935,-75.15716,39.96317,-75.14792,74
39.94732,-75.15695,39.98004,-75.17088,1
39.95012,-75.14472,39.9384,-75.17327,54
39.94561,-75.17348,39.95316,-75.16551,130
39.94217,-75.1775,39.95378,-75.16374,3
39.95866,-75.21323,39.94633,-75.1698,6
39.96173,-75.18788,39.93724,-75.1612,4
39.94527,-75.17971,39.95576,-75.18982,227
39.94138,-75.14564,39.93549,-75.16711,115
39.96984,-75.1418,39.95851,-75.21465,1
39.96984,-75.1418,39.94733,-75.14403,11
39.95425,-75.17761,39.98082,-75.14973,1
39.96289,-75.16606,39.9538,-75.19479,31
39.94822,-75.20908,39.95048,-75.17286,270
39.96062,-75.13983,39.97263,-75.16757,3
39.96442,-75.17999,39.93549,-75.16711,49
39.98203,-75.18866,39.97274,-75.17939,12
39.94681,-75.19311,39.93082,-75.17474,29
39.96265,-75.16174,39.98837,-75.18701,6
39.9522,-75.20311,39.96984,-75.1418,25
39.93775,-75.18012,39.93401,-75.15094,9
39.94527,-75.17971,39.95866,-75.21323,8
39.94218,-75.17747,39.94218,-75.17747,494
